STOCK,Date,Open,High,Low,Close,Adj Close,Volume,Close_7_Days
AAPL,6/9/2023,188.399994,188.850006,181.470001,182.910004,182.189438,81755800,174.210007
META,6/9/2023,301.709991,303.299988,295.660004,299.170013,298.852936,15418100,305.059998
AMD,5/9/2023,109,111.82,106.300003,110.779999,110.779999,66042200,105.309998
NVDA,5/9/2023,482.230011,488.51001,478.600006,485.480011,485.374573,38265300,448.700012
MSFT,5/9/2023,329,334.850006,328.660004,333.549988,331.661682,18553900,331.769989
AMZN,5/9/2023,137.729996,137.800003,135.820007,137.270004,137.270004,40636700,141.229996
GOOG,5/9/2023,136.440002,137.369995,135.559998,136.710007,136.710007,17730200,136.070007
AAPL,5/9/2023,188.279999,189.979996,187.610001,189.699997,188.952682,45280000,176.300003
META,5/9/2023,297.019989,301.390015,295.51001,300.149994,299.831879,14956000,301.660004
AMD,1/9/2023,107,110.059998,106.610001,109.449997,109.449997,54808900,106.089996
NVDA,1/9/2023,497.619995,498,481.420013,485.089996,484.98465,46319100,455.720001
MSFT,1/9/2023,331.309998,331.98999,326.779999,328.660004,326.799408,14931200,334.269989
AMZN,1/9/2023,139.460007,139.960007,136.880005,138.119995,138.119995,40948300,138.229996
GOOG,1/9/2023,138.429993,138.580002,135.940002,136.800003,136.800003,16665700,137.199997
AAPL,1/9/2023,189.490005,189.919998,188.279999,189.460007,188.713638,45732600,178.179993
META,1/9/2023,299.369995,301.73999,294.470001,296.380005,296.065887,12819800,297.890015
AMD,31/8/2023,106.190002,108.059998,104.860001,105.720001,105.720001,58919000,106.589996
NVDA,31/8/2023,493.799988,497.440002,489.579987,493.549988,493.44278,52857000,462.410004
MSFT,31/8/2023,329.200012,330.910004,326.779999,327.76001,325.904541,26411000,329.910004
AMZN,31/8/2023,135.059998,138.789993,135,138.009995,138.009995,58781300,137.850006
GOOG,31/8/2023,137.050003,138.399994,136.820007,137.350006,137.350006,28147900,136.199997
AAPL,31/8/2023,187.839996,189.119995,187.479996,187.869995,187.129883,60794500,177.559998
META,31/8/2023,295.799988,301.100006,295.660004,295.890015,295.576416,17229900,298.670013
AMD,30/8/2023,105.400002,107.669998,104.5,106.589996,106.589996,54847300,109.279999
NVDA,30/8/2023,490.440002,499.269989,484.25,492.640015,492.53302,73520600,470.609985
MSFT,30/8/2023,328.670013,329.809998,326.450012,328.790009,326.92865,15222100,332.880005
AMZN,30/8/2023,134.929993,135.679993,133.919998,135.070007,135.070007,36137000,135.360001
GOOG,30/8/2023,135.570007,137.25,135.020996,136.929993,136.929993,21773400,135.369995
AAPL,30/8/2023,184.940002,187.850006,184.740005,187.649994,186.910751,60813900,182.910004
META,30/8/2023,297.170013,298.290009,293.429993,295.100006,294.787231,17717000,299.170013
AMD,29/8/2023,102.110001,106.57,101.790001,105.919998,105.919998,50850300,110.779999
NVDA,29/8/2023,466.660004,490.809998,463.910004,487.839996,487.734039,70139700,485.480011
MSFT,29/8/2023,321.880005,328.980011,321.880005,328.410004,326.550812,19284600,333.549988
AMZN,29/8/2023,133.380005,135.139999,133.25,134.910004,134.910004,38646100,137.270004
GOOG,29/8/2023,132.998001,137.294998,132.979996,135.490005,135.490005,30803300,136.710007
AAPL,29/8/2023,179.699997,184.899994,179.5,184.119995,183.394669,53003900,189.699997
META,29/8/2023,288.579987,299.149994,288.179993,297.98999,297.674164,20844500,300.149994
AMD,28/8/2023,103.470001,104.07,100.889999,102.610001,102.610001,55386800,Nan
NVDA,28/8/2023,464.820007,469.799988,448.880005,468.350006,468.248291,68519200,Nan
MSFT,28/8/2023,325.660004,326.149994,321.720001,323.700012,321.867493,14808500,Nan
AMZN,28/8/2023,133.779999,133.949997,131.850006,133.139999,133.139999,34108400,Nan
GOOG,28/8/2023,132.080002,133.240005,130.850006,131.789993,131.789993,16715500,Nan
AAPL,28/8/2023,180.089996,180.589996,178.550003,180.190002,179.480164,43820700,Nan
META,28/8/2023,288,291.450012,285.799988,290.26001,289.952362,14239300,Nan
AMD,25/8/2023,101.169998,104.120003,99.580002,102.25,102.25,74793100,109.449997
NVDA,25/8/2023,470.119995,478.049988,450.23999,460.179993,460.080048,92534100,485.089996
MSFT,25/8/2023,321.470001,325.359985,318.799988,322.980011,321.151581,21684100,328.660004
AMZN,25/8/2023,132.470001,133.869995,130.580002,133.259995,133.259995,44147500,138.119995
GOOG,25/8/2023,130.139999,131.399994,128.039993,130.690002,130.690002,20678100,136.800003
AAPL,25/8/2023,177.380005,179.149994,175.820007,178.610001,177.906387,51449600,189.460007
META,25/8/2023,286.130005,288.390015,276.029999,285.5,285.197388,23701400,296.380005
AMD,24/8/2023,111.059998,111.639999,100.870003,101.800003,101.800003,109179100,105.720001
NVDA,24/8/2023,502.160004,502.660004,471.589996,471.630005,471.527557,115604400,493.549988
MSFT,24/8/2023,332.850006,332.980011,319.959991,319.970001,318.1586,23281400,327.76001
AMZN,24/8/2023,136.399994,136.779999,131.830002,131.839996,131.839996,43646300,138.009995
GOOG,24/8/2023,134.727005,134.970001,130.300003,130.419998,130.419998,18680400,137.350006
AAPL,24/8/2023,180.669998,181.100006,176.009995,176.380005,175.685165,54945800,187.869995
META,24/8/2023,298.5,299.459991,286.640015,286.75,286.446075,18360900,295.890015
AMD,23/8/2023,105.650002,110.080002,105,109.43,109.43,54656300,106.589996
NVDA,23/8/2023,458.660004,472,452.079987,471.160004,471.057678,77904600,492.640015
MSFT,23/8/2023,323.820007,329.200012,323.459991,327,325.148804,21166400,328.790009
AMZN,23/8/2023,134.5,135.949997,133.220001,135.520004,135.520004,42801000,135.070007
GOOG,23/8/2023,130.850006,134.070007,130.509995,133.210007,133.210007,26497000,136.929993
AAPL,23/8/2023,178.520004,181.550003,178.330002,181.119995,180.406479,52722800,187.649994
META,23/8/2023,288.5,297.399994,287.670013,294.23999,293.928131,18287000,295.100006
AMD,22/8/2023,109.400002,109.720001,104.849998,105.660004,105.660004,47335100,105.919998
NVDA,22/8/2023,481.350006,481.869995,453.329987,456.679993,456.58078,75720700,487.839996
MSFT,22/8/2023,325.5,326.079987,321.459991,322.459991,320.634491,16102000,328.410004
AMZN,22/8/2023,135.080002,135.649994,133.729996,134.25,134.25,32935100,134.910004
GOOG,22/8/2023,129.130005,130.949997,128.925003,129.690002,129.690002,15569400,135.490005
AAPL,22/8/2023,177.059998,177.679993,176.25,177.229996,176.531799,42084200,184.119995
META,22/8/2023,292.549988,292.899994,286.75,287.600006,287.295197,12999900,297.98999
AMD,21/8/2023,106.199997,108.540001,105.669998,108.220001,108.220001,49319200,102.610001
NVDA,21/8/2023,444.940002,470.649994,442.220001,469.670013,469.567993,69257300,468.350006
MSFT,21/8/2023,317.929993,322.769989,317.040009,321.880005,320.05777,24040000,323.700012
AMZN,21/8/2023,133.740005,135.190002,132.710007,134.679993,134.679993,41442500,133.139999
GOOG,21/8/2023,127.849998,129.259995,127.160004,128.929993,128.929993,21851100,131.789993
AAPL,21/8/2023,175.070007,176.130005,173.740005,175.839996,175.147293,46311900,180.190002
META,21/8/2023,283.450012,290.5,281.850006,289.899994,289.592743,20181500,290.26001
AMD,18/8/2023,102.400002,106.07,101.68,105.449997,105.449997,59884300,102.25
NVDA,18/8/2023,426.350006,435.779999,416.600006,432.98999,432.895935,58262200,460.179993
MSFT,18/8/2023,314.48999,318.380005,311.549988,316.480011,314.688385,24744800,322.980011
AMZN,18/8/2023,131.619995,134.070007,131.149994,133.220001,133.220001,48469400,133.259995
GOOG,18/8/2023,129.059998,129.830002,127,128.110001,128.110001,23619400,130.690002
AAPL,18/8/2023,172.300003,175.100006,171.960007,174.490005,173.802612,61114200,178.610001
META,18/8/2023,279.029999,285.690002,274.380005,283.25,282.949799,34061200,285.5
AMD,17/8/2023,107.620003,107.849998,104.099998,104.440002,104.440002,59064300,101.800003
NVDA,17/8/2023,439.700012,440.619995,430.01001,433.440002,433.345856,45239500,471.630005
MSFT,17/8/2023,320.540009,321.869995,316.209991,316.880005,315.086121,21257200,319.970001
AMZN,17/8/2023,135.460007,136.089996,133.529999,133.979996,133.979996,48354100,131.839996
GOOG,17/8/2023,130.449997,132.490997,129.850006,130.460007,130.460007,23665600,130.419998
AAPL,17/8/2023,177.139999,177.509995,173.479996,174,173.314529,66062900,176.380005
META,17/8/2023,293.049988,296.049988,284.950012,285.089996,284.787842,23950100,286.75
AMD,16/8/2023,110.089996,110.440002,106.980003,107.190002,107.190002,54327300,109.43
NVDA,16/8/2023,445.200012,446.75,434.059998,434.859985,434.765533,52745100,471.160004
MSFT,16/8/2023,320.799988,324.420013,319.799988,320.399994,318.586151,20698900,327
AMZN,16/8/2023,137.190002,137.270004,135.009995,135.070007,135.070007,41675900,135.520004
GOOG,16/8/2023,129.279999,130.897995,128.460007,129.110001,129.110001,17548400,133.210007
AAPL,16/8/2023,177.130005,178.539993,176.5,176.570007,175.87442,46964900,181.119995
META,16/8/2023,300.200012,301.079987,294.279999,294.290009,293.978088,18547700,294.23999
AMD,15/8/2023,111.989998,113.18,110.169998,111.349998,111.349998,53816600,105.660004
NVDA,15/8/2023,445.600006,452.679993,437.100006,439.399994,439.304565,67651200,456.679993
MSFT,15/8/2023,323,325.089996,320.899994,321.859985,319.361725,16966300,322.459991
AMZN,15/8/2023,140.050003,141.279999,137.229996,137.669998,137.669998,42781500,134.25
GOOG,15/8/2023,131.589996,131.990005,129.819,130.270004,130.270004,14769200,129.690002
AAPL,15/8/2023,178.880005,179.479996,177.050003,177.449997,176.750946,43622600,177.229996
META,15/8/2023,306.140015,307.230011,300.029999,301.950012,301.629974,11623600,287.600006
AMD,14/8/2023,106.75,111.989998,105.419998,111.980003,111.980003,57421800,108.220001
NVDA,14/8/2023,404.859985,438,403.109985,437.529999,437.434967,69028600,469.670013
MSFT,14/8/2023,321.390015,324.059998,320.079987,324.040009,321.524841,18836100,321.880005
AMZN,14/8/2023,138.300003,140.589996,137.75,140.570007,140.570007,47148700,134.679993
GOOG,14/8/2023,129.850006,131.910004,129.589996,131.830002,131.830002,17526200,128.929993
AAPL,14/8/2023,177.970001,179.690002,177.309998,179.460007,178.753021,43675600,175.839996
META,14/8/2023,300.980011,306.209991,298.25,306.190002,305.865479,15641900,289.899994
AMD,11/8/2023,108.849998,109.07,106.480003,107.57,107.57,55618700,105.449997
NVDA,11/8/2023,417.51001,420.179993,406.390015,408.549988,408.461243,53200900,432.98999
MSFT,11/8/2023,320.26001,322.410004,319.209991,321.01001,318.518341,24342600,316.480011
AMZN,11/8/2023,137.399994,139.330002,137,138.410004,138.410004,42832100,133.220001
GOOG,11/8/2023,129.201996,130.440002,128.75,130.169998,130.169998,15191500,128.110001
AAPL,11/8/2023,177.320007,178.619995,176.550003,177.789993,177.0896,51988100,174.490005
META,11/8/2023,302.570007,304.720001,300.359985,301.640015,301.320313,13967800,283.25
AMD,10/8/2023,111.300003,113.889999,109.470001,110.230003,110.230003,57297800,104.440002
NVDA,10/8/2023,421.600006,435.73999,418.350006,423.880005,423.787933,49270500,433.440002
MSFT,10/8/2023,326.019989,328.26001,321.179993,322.929993,320.423431,20113700,316.880005
AMZN,10/8/2023,139.070007,140.410004,137.490005,138.559998,138.559998,58928400,133.979996
GOOG,10/8/2023,131.970001,132.647003,130.035004,130.210007,130.210007,17855700,130.460007
AAPL,10/8/2023,179.479996,180.75,177.600006,177.970001,177.029846,54686900,174
META,10/8/2023,307.940002,312.339996,303.869995,305.73999,305.415955,14358900,285.089996
AMD,9/8/2023,112.889999,113.150002,108.779999,110.470001,110.470001,56257100,107.190002
NVDA,9/8/2023,442.73999,443.119995,421.339996,425.540009,425.447601,58644900,434.859985
MSFT,9/8/2023,326.470001,327.109985,321.049988,322.230011,319.728882,22373300,320.399994
AMZN,9/8/2023,139.970001,140.320007,137.100006,137.850006,137.850006,50017300,135.070007
GOOG,9/8/2023,132.190002,132.470001,129.505005,130.149994,130.149994,17745200,129.110001
AAPL,9/8/2023,180.869995,180.929993,177.009995,178.190002,177.248688,60378500,176.570007
META,9/8/2023,312.880005,313.630005,302.850006,305.209991,304.886505,19955800,294.290009
AMD,8/8/2023,114.940002,115.459999,111.410004,113.230003,113.230003,54141800,111.349998
NVDA,8/8/2023,448.529999,452.420013,440.559998,446.640015,446.542999,35384300,439.399994
MSFT,8/8/2023,326.959991,328.75,323,326.049988,323.519196,22327600,321.859985
AMZN,8/8/2023,140.619995,140.839996,138.419998,139.940002,139.940002,51710500,137.669998
GOOG,8/8/2023,130.979996,131.940002,130.130005,131.839996,131.839996,16836000,130.270004
AAPL,8/8/2023,179.690002,180.270004,177.580002,179.800003,178.850174,67823000,177.449997
META,8/8/2023,314.399994,317.890015,310.109985,312.640015,312.308655,15183500,301.950012
AMD,7/8/2023,116.360001,119.080002,115.489998,116.809998,116.809998,65854800,111.980003
NVDA,7/8/2023,451.109985,455.399994,445.630005,454.170013,454.071381,32215400,437.529999
MSFT,7/8/2023,328.369995,331.109985,327.519989,330.109985,327.547699,17741500,324.040009
AMZN,7/8/2023,140.990005,142.539993,138.949997,142.220001,142.220001,71213100,140.570007
GOOG,7/8/2023,129.509995,132.059998,129.429993,131.940002,131.940002,17621000,131.830002
AAPL,7/8/2023,182.130005,183.130005,177.350006,178.850006,177.905212,97576100,179.460007
META,7/8/2023,313.230011,317.070007,310.459991,316.559998,316.224487,16236500,306.190002
AMD,4/8/2023,114.480003,118.849998,113.959999,115.82,115.82,83083100,107.57
NVDA,4/8/2023,449.850006,456.420013,443.929993,446.799988,446.702942,36225800,408.549988
MSFT,4/8/2023,331.880005,335.140015,327.23999,327.779999,325.235748,23727700,321.01001
AMZN,4/8/2023,141.059998,143.630005,139.320007,139.570007,139.570007,152938700,138.410004
GOOG,4/8/2023,129.600006,131.929993,128.315002,128.539993,128.539993,20509500,130.169998
AAPL,4/8/2023,185.520004,187.380005,181.919998,181.990005,181.02861,115799700,177.789993
META,4/8/2023,314.959991,318.410004,310.200012,310.730011,310.400665,17600200,301.640015
AMD,3/8/2023,108.949997,114.959999,108.949997,113.150002,113.150002,90605400,110.230003
NVDA,3/8/2023,438,451.179993,438,445.149994,445.053345,32417600,423.880005
MSFT,3/8/2023,326,329.880005,325.950012,326.660004,324.124481,18253700,322.929993
AMZN,3/8/2023,127.480003,129.839996,126.410004,128.910004,128.910004,88585200,138.559998
GOOG,3/8/2023,128.369995,129.770004,127.775002,128.770004,128.770004,15018100,130.210007
AAPL,3/8/2023,191.570007,192.369995,190.690002,191.169998,190.160095,61235200,177.970001
META,3/8/2023,309.929993,315.950012,309.929993,313.190002,312.858063,15180200,305.73999
AMD,2/8/2023,119.489998,119.5,107.379997,109.349998,109.349998,173372000,110.470001
NVDA,2/8/2023,458.309998,458.399994,433.869995,442.690002,442.593872,53014200,425.540009
MSFT,2/8/2023,333.630005,333.630005,326.359985,327.5,324.957947,27761300,322.230011
AMZN,2/8/2023,130.149994,130.229996,126.82,128.210007,128.210007,51027600,137.850006
GOOG,2/8/2023,129.839996,130.419998,127.849998,128.639999,128.639999,22705800,130.149994
AAPL,2/8/2023,195.039993,195.179993,191.850006,192.580002,191.562668,50389300,178.190002
META,2/8/2023,318,318.390015,310.649994,314.309998,313.976868,20461100,305.209991
AMD,1/8/2023,114.260002,118.190002,113.160004,117.599998,117.599998,95279300,113.230003
NVDA,1/8/2023,464.600006,469,460.269989,465.070007,464.968994,23785800,446.640015
MSFT,1/8/2023,335.190002,338.540009,333.700012,336.339996,333.72934,18311900,326.049988
AMZN,1/8/2023,133.550003,133.690002,131.619995,131.690002,131.690002,42098500,139.940002
GOOG,1/8/2023,130.854996,132.919998,130.75,131.889999,131.889999,22154300,131.839996
AAPL,1/8/2023,196.240005,196.729996,195.279999,195.610001,194.57666,35175100,179.800003
META,1/8/2023,317.540009,324.140015,314.660004,322.709991,322.36795,22817900,312.640015
AMD,31/7/2023,114.160004,114.68,112.349998,114.400002,114.400002,54187300,116.809998
NVDA,31/7/2023,467.540009,471.299988,465.059998,467.290009,467.188538,25105500,454.170013
MSFT,31/7/2023,336.920013,337.700012,333.359985,335.920013,333.312622,25446000,330.109985
AMZN,31/7/2023,133.199997,133.869995,132.380005,133.679993,133.679993,41901500,142.220001
GOOG,31/7/2023,133.009995,133.830002,132.130005,133.110001,133.110001,18381900,131.940002
AAPL,31/7/2023,196.059998,196.490005,195.259995,196.449997,195.412201,38824100,178.850006
META,31/7/2023,323.690002,325.660004,317.589996,318.600006,318.262329,25799600,316.559998
AMD,28/7/2023,113.379997,114.860001,112.440002,112.959999,112.959999,55526000,115.82
NVDA,28/7/2023,466.679993,470.269989,463.809998,467.5,467.398438,33119400,446.799988
MSFT,28/7/2023,333.670013,340.01001,333.170013,338.369995,335.743591,28484900,327.779999
AMZN,28/7/2023,129.690002,133.009995,129.330002,132.210007,132.210007,46317400,139.570007
GOOG,28/7/2023,130.970001,134.070007,130.919998,133.009995,133.009995,26971000,128.539993
AAPL,28/7/2023,194.669998,196.630005,194.139999,195.830002,194.795502,48291400,181.990005
META,28/7/2023,316.880005,326.200012,314.25,325.480011,325.13504,39220300,310.730011
AMD,27/7/2023,111.790001,115.080002,110.510002,111.099998,111.099998,70678000,113.150002
NVDA,27/7/2023,465.190002,473.950012,457.5,459,458.900299,45597600,445.149994
MSFT,27/7/2023,340.480011,341.329987,329.049988,330.720001,328.153015,39635300,326.660004
AMZN,27/7/2023,131,132.630005,127.790001,128.25,128.25,52610700,128.910004
GOOG,27/7/2023,131.800003,133.600006,129.179993,129.869995,129.869995,35931600,128.770004
AAPL,27/7/2023,196.020004,197.199997,192.550003,193.220001,192.19928,47460200,191.169998
META,27/7/2023,325.119995,325.350006,309.839996,311.709991,311.379608,64229200,313.190002
AMD,26/7/2023,111.910004,112.360001,109.300003,110.089996,110.089996,51721700,109.349998
NVDA,26/7/2023,460.209991,460.529999,446.299988,454.519989,454.421265,36423700,442.690002
MSFT,26/7/2023,341.440002,344.670013,333.109985,337.769989,335.148224,58383700,327.5
AMZN,26/7/2023,126.510002,129.080002,126.110001,128.149994,128.149994,53910100,128.210007
GOOG,26/7/2023,130.360001,131.369995,128.710007,129.660004,129.660004,46216900,128.639999
AAPL,26/7/2023,193.669998,195.639999,193.320007,194.5,193.472504,47471900,192.580002
META,26/7/2023,301.190002,301.769989,291.899994,298.570007,298.253571,47256900,314.309998
AMD,25/7/2023,111.139999,114.050003,111,113,113,44916300,117.599998
NVDA,25/7/2023,449.410004,461.829987,449.230011,456.790009,456.690796,34808100,465.070007
MSFT,25/7/2023,347.109985,351.890015,345.070007,350.980011,348.255707,41637700,336.339996
AMZN,25/7/2023,129.309998,129.580002,128.529999,129.130005,129.130005,39236700,131.690002
GOOG,25/7/2023,121.879997,123.690002,121.529999,122.790001,122.790001,31820800,131.889999
AAPL,25/7/2023,193.330002,194.440002,192.919998,193.619995,192.597153,37283200,195.610001
META,25/7/2023,295.190002,298.299988,291.859985,294.470001,294.157898,19585600,322.709991
AMD,24/7/2023,110.620003,111.309998,108.550003,110.610001,110.610001,45583600,114.400002
NVDA,24/7/2023,447.309998,451.089996,440.399994,446.119995,446.023102,38251600,467.290009
MSFT,24/7/2023,345.850006,346.920013,342.309998,345.109985,342.431244,26678100,335.920013
AMZN,24/7/2023,130.309998,131.660004,128.350006,128.800003,128.800003,45591100,133.679993
GOOG,24/7/2023,121.926003,123.349998,121.379997,121.879997,121.879997,22276100,133.110001
AAPL,24/7/2023,193.410004,194.910004,192.25,192.75,191.73175,45377800,196.449997
META,24/7/2023,295.779999,297.519989,288.299988,291.609985,291.300903,24915700,318.600006
AMD,21/7/2023,110.970001,112.300003,109.540001,110.949997,110.949997,76778100,112.959999
NVDA,21/7/2023,457.880005,458.660004,441,443.089996,442.993774,96283200,467.5
MSFT,21/7/2023,349.149994,350.299988,339.829987,343.769989,341.101654,69368900,338.369995
AMZN,21/7/2023,131.339996,131.369995,128.419998,130,130,133265000,132.210007
GOOG,21/7/2023,120.870003,121.300003,119.07,120.309998,120.309998,56498100,133.009995
AAPL,21/7/2023,194.100006,194.970001,191.229996,191.940002,190.926041,71917800,195.830002
META,21/7/2023,304.570007,305.459991,291.200012,294.26001,293.94812,42089700,325.480011
AMD,20/7/2023,114.959999,115.050003,109.239998,110.25,110.25,76340400,111.099998
NVDA,20/7/2023,465.070007,470.869995,450.619995,455.200012,455.101135,53786500,459
MSFT,20/7/2023,353.570007,357.970001,345.369995,346.869995,344.177612,33778400,330.720001
AMZN,20/7/2023,134.070007,134.789993,129.330002,129.960007,129.960007,59820600,128.25
GOOG,20/7/2023,122.120003,124.699997,118.684998,119.529999,119.529999,27541700,129.869995
AAPL,20/7/2023,195.089996,196.470001,192.5,193.130005,192.109772,59581200,193.220001
META,20/7/2023,313.5,315.540009,302.220001,302.519989,302.199341,23836900,311.709991
AMD,19/7/2023,121.300003,121.669998,115.550003,116.43,116.43,70363100,110.089996
NVDA,19/7/2023,474.640015,478.179993,467.420013,470.769989,470.667725,42750200,454.519989
MSFT,19/7/2023,361.75,362.459991,352.440002,355.079987,352.323883,39732900,337.769989
AMZN,19/7/2023,133.389999,135.990005,132.529999,135.360001,135.360001,54531000,128.149994
GOOG,19/7/2023,124.790001,125.470001,122.470001,122.779999,122.779999,22313800,129.660004
AAPL,19/7/2023,193.100006,198.229996,192.649994,195.100006,194.069336,80507300,194.5
META,19/7/2023,313.029999,318.679993,310.519989,316.01001,315.675079,21763700,298.570007
AMD,18/7/2023,117.550003,118.43,115.190002,117.93,117.93,57980100,113
NVDA,18/7/2023,467.01001,478.959991,457.339996,474.940002,474.836853,57019000,456.790009
MSFT,18/7/2023,345.829987,366.779999,342.170013,359.48999,356.699646,64872700,350.980011
AMZN,18/7/2023,132.710007,133.860001,131.350006,132.830002,132.830002,54969100,129.130005
GOOG,18/7/2023,124.904999,124.989998,123.300003,124.080002,124.080002,21071200,122.790001
AAPL,18/7/2023,193.350006,194.330002,192.419998,193.729996,192.706589,48353800,193.619995
META,18/7/2023,310.880005,314.200012,307.619995,312.049988,311.719238,20764600,294.470001
AMD,17/7/2023,115.949997,118.839996,112.730003,118.32,118.32,68593300,110.610001
NVDA,17/7/2023,462.890015,464.959991,452.619995,464.609985,464.509094,51048800,446.119995
MSFT,17/7/2023,345.679993,346.98999,342.200012,345.730011,343.046448,20363900,345.109985
AMZN,17/7/2023,134.559998,135.619995,133.210007,133.559998,133.559998,48450200,128.800003
GOOG,17/7/2023,126.059998,127.279999,124.5,125.059998,125.059998,20675300,121.879997
AAPL,17/7/2023,191.899994,194.320007,191.809998,193.990005,192.965225,50520200,192.75
META,17/7/2023,307.540009,311.709991,304.709991,310.619995,310.290771,25323100,291.609985
AMD,14/7/2023,116.169998,122.120003,115.25,115.940002,115.940002,91847300,110.949997
NVDA,14/7/2023,465.829987,480.880005,450.600006,454.690002,454.591248,77066400,443.089996
MSFT,14/7/2023,347.589996,351.429993,344.309998,345.23999,342.560242,28302200,343.769989
AMZN,14/7/2023,134.059998,136.649994,134.059998,134.679993,134.679993,54388100,130
GOOG,14/7/2023,125.129997,127.089996,124.900002,125.699997,125.699997,20482800,120.309998
AAPL,14/7/2023,190.229996,191.179993,189.630005,190.690002,189.682648,41573900,191.940002
META,14/7/2023,311.790009,314.880005,307.359985,308.869995,308.542633,22576000,294.26001
AMD,13/7/2023,115.760002,116.160004,113.580002,115.919998,115.919998,49206700,110.25
NVDA,13/7/2023,445.179993,461.549988,444.920013,459.769989,459.670135,47820400,455.200012
MSFT,13/7/2023,339.559998,343.73999,339.019989,342.660004,340.000305,20567200,346.869995
AMZN,13/7/2023,134.039993,134.669998,132.710007,134.300003,134.300003,61170900,129.960007
GOOG,13/7/2023,121.540001,125.334999,121.059998,124.830002,124.830002,31535900,119.529999
AAPL,13/7/2023,190.5,191.190002,189.779999,190.539993,189.533447,41342300,193.130005
META,13/7/2023,313.619995,316.23999,310.290009,313.410004,313.07782,30281000,302.519989
AMD,12/7/2023,112.889999,115.400002,112.309998,114.580002,114.580002,57993100,116.43
NVDA,12/7/2023,430.329987,439.350006,427.769989,439.019989,438.924622,48127700,470.769989
MSFT,12/7/2023,336.600006,341.649994,335.670013,337.200012,334.582703,29995300,355.079987
AMZN,12/7/2023,130.309998,131.259995,128.830002,130.800003,130.800003,54022800,135.360001
GOOG,12/7/2023,119.300003,120.959999,119,119.620003,119.620003,22059600,122.779999
AAPL,12/7/2023,189.679993,191.699997,188.470001,189.770004,188.767502,60750200,195.100006
META,12/7/2023,301.75,309.450012,300.100006,309.339996,309.012115,36677100,316.01001
AMD,11/7/2023,111.660004,113.269997,109.5,111.32,111.32,59899500,117.93
NVDA,11/7/2023,424.809998,427.579987,420.670013,424.049988,423.957886,29824400,474.940002
MSFT,11/7/2023,331.059998,332.859985,327,332.470001,329.889404,26698200,359.48999
AMZN,11/7/2023,127.75,129.770004,127.349998,128.779999,128.779999,49951500,132.830002
GOOG,11/7/2023,116.760002,118.224998,115.830002,117.709999,117.709999,18286600,124.080002
AAPL,11/7/2023,189.160004,189.300003,186.600006,188.080002,187.086426,46638100,193.729996
META,11/7/2023,293.899994,300.179993,291.899994,298.290009,297.973846,27585900,312.049988
AMD,10/7/2023,113,113.610001,109.879997,113.580002,113.580002,49330200,118.32
NVDA,10/7/2023,426.570007,428.109985,416.48999,421.799988,421.708405,35390800,464.609985
MSFT,10/7/2023,334.600006,335.230011,327.589996,331.829987,329.254303,32791400,345.730011
AMZN,10/7/2023,129.070007,129.279999,125.919998,127.129997,127.129997,61889300,133.559998
GOOG,10/7/2023,119.07,119.07,116.639999,116.870003,116.870003,32960100,125.059998
AAPL,10/7/2023,189.259995,189.990005,187.039993,188.610001,187.613647,59922200,193.990005
META,10/7/2023,295.549988,298.130005,287.049988,294.100006,293.7883,37058300,310.619995
AMD,7/7/2023,114.160004,115.330002,113.040001,113.169998,113.169998,37135100,115.940002
NVDA,7/7/2023,423.220001,432.140015,421.799988,425.029999,424.937714,35525300,454.690002
MSFT,7/7/2023,339.320007,341.790009,337,337.220001,334.602509,21185300,345.23999
AMZN,7/7/2023,128.589996,130.970001,128.130005,129.779999,129.779999,41928700,134.679993
GOOG,7/7/2023,120.889999,121.75,120.089996,120.139999,120.139999,20982400,125.699997
AAPL,7/7/2023,191.410004,192.669998,190.240005,190.679993,189.672684,46778000,190.690002
META,7/7/2023,292.179993,296.200012,288.660004,290.529999,290.222076,25546200,308.869995
AMD,6/7/2023,112.07,113.790001,110.309998,113.480003,113.480003,42342000,115.919998
NVDA,6/7/2023,418.440002,421.790009,413.459991,421.029999,420.938568,30358200,459.769989
MSFT,6/7/2023,337.299988,342.98999,335.5,341.269989,338.621063,28161200,342.660004
AMZN,6/7/2023,128.25,128.729996,127.370003,128.360001,128.360001,40639900,134.300003
GOOG,6/7/2023,120.639999,121.150002,119.25,120.93,120.93,17732500,124.830002
AAPL,6/7/2023,189.839996,192.020004,189.199997,191.809998,190.796722,45094300,190.539993
META,6/7/2023,295.890015,298.119995,291.309998,291.98999,291.680511,47600500,313.410004
AMD,5/7/2023,116.099998,117.660004,113.860001,113.949997,113.949997,49501600,114.580002
NVDA,5/7/2023,421.350006,431.769989,420.850006,423.170013,423.078125,32361800,439.019989
MSFT,5/7/2023,335.089996,341.649994,334.730011,338.149994,335.525269,18172400,337.200012
AMZN,5/7/2023,130.240005,131.399994,129.639999,130.380005,130.380005,35895400,130.800003
GOOG,5/7/2023,120.059998,123.370003,120.059998,122.629997,122.629997,17830300,119.620003
AAPL,5/7/2023,191.570007,192.979996,190.619995,191.330002,190.319275,46920300,189.770004
META,5/7/2023,287.649994,298.119995,286.359985,294.369995,294.057983,33865500,309.339996
AMD,3/7/2023,115.160004,116.730003,114.510002,115.82,115.82,31860000,113.580002
NVDA,3/7/2023,425.170013,428.980011,422.019989,424.130005,424.037872,19820900,421.799988
